Row,Alanine and aspartate metabolism,Aminobenzoate degradation,Aminophosphonate metabolism,Aminosugar metabolism,Arginine and proline metabolism,Ascorbate and aldarate metabolism,Atrazine degradation,Benzoate degradation,Beta-alanine metabolism,Bile acid metabolism,Bile acid synthesis,Biosynthesis of siderophore group nonribosomal peptides,Biotin metabolism,Butanoate metabolism,C5-branched dibasic acid metabolism,Caffeine metabolism,Carbon fixation in photosynthetic organisms,Carbon fixation pathways in prokaryotes,Cell wall biosynthesis,Chloroalkane and chloroalkene degradation,Cholesterol metabolism,Chondroitin sulfate degradation,Citric acid cycle,CoA catabolism,CoA synthesis,Cyanoamino acid metabolism,D-Arginine and D-ornithine metabolism,Drug metabolism,Exchange/demand reaction,Fatty acid oxidation,Fatty acid synthesis,Folate metabolism,Fructose and mannose metabolism,Galactose metabolism,Glutamate metabolism,Glutathione metabolism,Glycerophospholipid metabolism,"Glycine, serine and threonine metabolism","Glycine, serine, alanine, and threonine metabolism",Glycolysis/gluconeogenesis,Glyoxylate and dicarboxylate metabolism,Heme synthesis,Heparan sulfate degradation,Histidine metabolism,Histone phosphorylation,Hyaluronan metabolism,Inositol phosphate metabolism,Isoquinoline alkaloid biosynthesis,Lipopolysaccharide biosynthesis,Lysine metabolism,Methane metabolism,Methionine and cysteine metabolism,Miscellaneous,N-glycan degradation,N-glycan metabolism,NAD metabolism,"Neomycin, kanamycin and gentamicin biosynthesis",Nitrogen metabolism,Nucleotide interconversion,Nucleotide salvage pathway,Nucleotide sugar metabolism,O-glycan degradation,Others,Oxalate metabolism,Oxidative phosphorylation,Pentose and glucuronate interconversions,Pentose phosphate pathway,Peptide metabolism,Phenylalanine metabolism,Phenylpropanoid biosynthesis,Phosphonate and phosphinate metabolism,Plant polysaccharide degradation,Polycyclic aromatic hydrocarbon degradation,Porphyrin and chlorophyll metabolism,Primary amine metabolism,Propanoate metabolism,Purine catabolism,Purine synthesis,Pyrimidine catabolism,Pyrimidine synthesis,Pyruvate metabolism,R group synthesis,ROS detoxification,Respiration,Retinol metabolism,Sphingolipid metabolism,Squalene and cholesterol synthesis,Starch and sucrose metabolism,Steroid metabolism,Stickland reaction,Sulfur metabolism,Taurine and hypotaurine metabolism,Terpenoid backbone biosynthesis,Tetrahydrobiopterin metabolism,Thiamine metabolism,Toluene degradation,"Transport, extracellular","Transport, periplasmatic","Tropane, piperidine and pyridine alkaloid biosynthesis",Tryptophan metabolism,Tyrosine metabolism,Ubiquinone and other terpenoid-quinone biosynthesis,Unassigned,Urea cycle,Valerate metabolism,"Valine, leucine, and isoleucine metabolism",Vitamin B12 metabolism,Vitamin B2 metabolism,Vitamin B6 metabolism,Vitamin C metabolism,Wood-Ljungdahl Pathway,Xenobiotics metabolism,Zeatin biosynthesis,tRNA Charging
Campylobacter_jejuni_subsp_jejuni_P110B.mat,4,0,0,1,11,1,0,5,2,7,0,0,1,2,0,0,0,0,2,0,1,0,2,1,0,0,0,3,25,9,26,2,4,7,0,0,44,0,7,2,1,1,0,1,2,0,0,0,0,7,2,3,2,0,0,1,0,1,9,0,1,0,0,2,0,13,4,0,3,0,0,1,0,0,0,5,7,1,6,0,0,0,0,3,1,0,3,3,1,0,4,2,2,0,2,2,38,30,0,1,2,3,0,0,0,12,12,1,4,0,1,1,0,0
Campylobacter_jejuni_subsp_jejuni_P854.mat,3,0,0,3,13,0,0,5,0,7,0,0,0,0,1,0,0,0,2,0,1,0,1,0,0,0,0,4,22,4,10,3,3,5,2,2,34,0,3,3,1,2,0,1,0,0,0,0,1,8,2,5,1,0,0,1,0,1,13,0,1,0,1,2,0,6,4,0,4,0,0,0,0,0,0,5,6,0,5,0,1,0,0,2,1,0,2,0,1,0,2,0,2,0,0,0,36,29,0,1,1,1,0,0,0,10,22,0,4,0,1,0,0,0
Campylobacter_jejuni_subsp_jejuni_PT14.mat,5,0,0,3,11,1,0,6,1,8,0,0,1,1,0,0,1,0,3,0,1,0,3,1,0,0,0,2,33,7,29,3,3,4,0,1,38,0,10,5,4,1,0,2,1,0,0,0,0,7,2,5,1,0,0,3,0,1,10,0,1,0,0,3,0,9,6,0,3,0,0,3,0,0,0,4,6,1,5,0,0,0,0,3,1,0,4,3,1,1,5,2,2,0,2,0,51,27,0,3,2,3,0,2,0,13,13,3,3,0,2,0,0,0
Campylobacter_jejuni_subsp_jejuni_RB922.mat,3,0,0,1,13,1,0,6,1,8,0,0,0,3,0,0,0,0,2,0,1,0,3,0,0,0,0,4,26,10,26,3,3,5,0,0,40,0,7,2,2,1,0,1,2,0,0,0,1,8,2,4,1,0,0,1,0,0,11,1,1,0,1,2,0,8,5,0,6,0,0,1,0,0,0,3,5,0,6,0,0,0,0,4,1,0,3,1,1,0,6,0,2,0,1,0,51,36,0,2,2,0,0,2,0,17,20,0,4,0,0,0,0,0
Campylobacter_jejuni_subsp_jejuni_S3.mat,3,0,0,1,10,1,0,6,1,7,0,0,1,0,0,0,0,0,2,0,1,0,1,1,0,0,0,3,19,3,11,3,4,6,0,0,46,0,4,3,2,1,0,1,2,0,0,0,0,7,2,8,1,0,0,1,0,1,11,0,1,0,1,1,0,13,4,0,4,0,0,1,0,0,0,5,6,1,4,2,0,0,0,3,1,0,3,0,1,0,4,2,2,1,2,0,37,36,0,2,2,3,0,0,0,7,0,1,5,0,1,0,0,0
Campylobacter_jejuni_subsp_jejuni_xy259.mat,3,0,0,1,12,1,0,6,1,7,0,0,0,1,0,0,1,0,2,0,1,0,3,0,0,0,0,4,42,7,28,4,4,4,1,1,37,0,5,7,2,1,0,2,1,0,0,0,2,10,4,6,1,0,0,5,0,3,13,1,2,0,0,1,0,8,6,0,2,0,0,3,0,0,0,4,4,1,5,0,1,0,0,4,1,0,4,1,1,1,6,0,2,0,1,0,58,29,0,2,2,1,0,2,0,15,21,1,3,0,1,0,0,0
Campylobacter_lari_RM2100.mat,5,0,0,0,6,1,0,0,1,0,0,0,0,0,0,0,1,0,3,0,3,0,1,2,0,0,0,2,42,7,34,3,4,3,0,1,38,0,2,4,3,1,0,2,0,0,0,0,0,10,0,4,0,0,0,2,0,1,7,1,0,0,0,0,0,10,3,0,3,0,0,2,0,0,0,2,2,1,4,0,5,0,0,2,0,2,1,1,0,0,5,3,2,0,3,0,53,32,0,5,3,13,0,2,0,10,2,2,5,0,1,0,1,0
Campylobacter_rectus_RM3267.mat,5,0,0,1,8,2,0,0,1,0,0,0,3,3,0,0,1,0,2,0,3,0,3,1,0,0,0,1,57,12,38,3,3,4,1,1,33,0,2,3,4,2,0,4,0,0,0,0,0,9,0,5,0,0,0,3,0,3,12,0,0,0,2,0,0,8,2,0,3,0,0,1,0,0,1,4,4,1,2,1,5,0,0,7,0,0,1,1,0,1,4,3,2,0,3,2,75,25,0,3,2,13,0,2,0,20,1,1,6,0,2,1,1,0
Campylobacter_showae_CSUNSWCD.mat,3,2,0,1,14,2,0,0,1,2,0,0,3,1,0,0,0,0,2,0,1,0,2,1,0,0,0,1,41,2,23,4,4,4,0,0,34,0,4,0,5,2,0,1,2,0,0,0,0,11,0,7,1,0,0,2,0,3,6,0,0,0,0,0,0,6,2,0,4,0,0,0,0,0,0,1,3,1,1,0,5,0,0,5,0,0,0,1,0,0,5,2,2,1,1,0,59,48,0,3,2,10,0,2,0,10,2,1,5,0,0,0,1,0
Campylobacter_showae_RM3277.mat,3,0,0,2,11,3,0,6,1,7,0,0,3,2,1,0,0,0,2,0,2,0,3,1,1,0,0,3,54,4,22,2,6,6,0,3,40,0,6,2,4,2,0,1,1,0,0,0,0,11,0,4,0,0,0,2,0,4,10,1,1,0,1,1,0,8,4,0,3,0,0,1,0,0,0,3,4,1,3,0,3,0,0,1,1,0,3,0,1,0,4,2,2,0,2,0,86,40,0,1,4,3,0,2,0,8,2,1,5,0,0,0,1,0
Campylobacter_sp_10_1_50.mat,3,0,0,2,7,1,0,0,1,2,0,0,3,3,0,0,0,0,2,0,0,0,1,0,0,0,0,3,25,5,21,5,6,2,1,1,38,0,1,4,2,2,0,0,3,0,0,0,0,5,0,4,0,0,0,4,0,2,16,1,1,0,0,0,0,4,3,0,2,0,0,0,0,0,2,2,1,1,2,0,7,0,0,3,0,0,0,2,0,0,2,0,2,0,0,2,41,26,0,1,1,1,0,0,0,8,3,1,6,0,1,1,0,0
Campylobacter_sputorum_bv_faecalis_CCUG_20703.mat,3,0,0,2,8,1,0,0,0,0,0,0,1,2,0,0,0,0,2,0,0,0,3,0,0,0,0,0,27,2,34,5,2,1,2,0,36,0,1,3,2,2,0,1,0,0,0,0,0,3,2,6,0,0,0,0,0,0,10,2,0,0,1,0,0,2,1,0,3,0,0,0,0,0,1,1,2,0,1,0,5,0,0,2,0,0,0,0,0,0,2,0,2,1,0,2,37,13,0,1,2,2,0,2,0,7,2,1,4,0,1,1,0,0
Campylobacter_subantarcticus_LMG_24374.mat,3,0,0,1,5,1,0,6,0,2,0,0,0,2,0,0,0,0,3,0,0,0,0,0,1,0,0,0,28,4,27,6,4,2,0,0,42,0,1,4,2,1,0,1,0,0,0,0,0,2,0,4,0,0,0,1,0,2,13,1,0,0,0,0,0,4,4,0,4,0,0,1,0,0,1,1,0,2,2,3,3,0,0,7,0,0,0,0,0,0,4,1,2,1,2,2,42,28,0,4,0,0,0,2,0,4,1,2,3,0,1,1,0,0
Campylobacter_subantarcticus_LMG_24377.mat,3,0,0,1,5,1,0,6,0,2,0,0,0,4,0,0,0,0,3,0,0,0,0,0,1,0,0,0,25,2,27,5,4,2,0,0,40,0,0,4,1,2,0,0,0,0,0,0,0,2,0,4,0,0,0,1,0,5,10,1,0,0,0,0,0,2,5,0,2,0,0,1,0,0,1,1,0,1,1,2,3,0,0,7,0,0,0,0,0,0,5,1,2,0,2,2,35,27,0,4,1,0,0,2,0,4,0,2,3,0,2,1,0,0
Campylobacter_troglodytis_MIT_05_9149A.mat,5,0,0,0,10,1,2,7,1,0,0,1,3,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,24,3,32,9,2,2,1,1,34,0,2,5,2,1,0,0,0,0,8,0,0,4,0,2,0,0,0,0,0,3,15,0,0,0,0,1,0,5,3,0,4,0,0,0,0,0,0,2,1,0,1,0,3,0,0,3,0,0,0,2,0,0,4,0,2,1,1,0,40,23,0,1,1,1,0,3,0,6,3,1,3,0,0,1,0,0
Campylobacter_upsaliensis_JV21.mat,4,2,0,1,3,1,0,0,0,0,0,0,1,3,0,0,0,0,2,0,3,0,2,1,1,0,0,2,42,12,27,3,5,2,0,1,34,0,3,3,1,2,0,0,0,0,0,0,0,2,0,4,1,0,0,1,0,3,10,2,0,0,1,0,0,12,2,0,5,0,0,3,0,0,0,1,2,1,0,1,3,0,0,3,0,0,0,1,0,0,6,3,2,0,3,0,46,18,0,3,2,11,0,1,0,9,1,2,3,0,1,0,1,0
Campylobacter_upsaliensis_RM3195.mat,3,0,0,1,13,1,0,7,1,7,0,0,0,0,1,0,0,0,2,0,4,0,2,0,0,0,0,2,46,3,18,7,5,7,0,3,39,0,7,6,4,2,0,1,1,0,0,0,0,11,2,4,1,0,0,3,0,1,18,1,2,0,1,1,0,9,4,0,7,0,0,2,0,0,0,4,5,0,6,0,1,0,0,3,1,0,3,3,1,1,4,0,2,1,0,0,55,27,0,3,1,1,0,2,0,10,21,1,5,0,2,0,0,0
Campylobacter_ureolyticus_ACS_301_V_Sch3b.mat,3,0,0,0,7,1,0,0,1,2,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,24,5,22,5,2,3,0,0,20,0,2,1,3,1,0,1,0,0,0,0,0,5,0,7,0,0,0,0,0,3,14,1,0,0,0,1,0,2,5,0,3,0,0,0,0,0,0,1,2,1,1,0,2,0,0,1,0,0,0,0,0,0,1,0,2,1,2,0,44,20,0,1,1,0,0,3,0,7,0,1,3,0,1,0,0,0
Campylobacter_ureolyticus_CIT007.mat,3,0,0,0,8,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,20,2,23,6,2,2,0,1,23,0,1,3,2,1,0,1,0,0,0,0,0,5,0,3,0,0,0,4,0,5,13,0,0,0,0,0,0,2,2,0,3,0,0,0,0,0,0,1,1,1,1,1,6,0,0,1,0,0,0,0,0,1,3,0,2,1,2,0,38,14,0,1,1,0,0,3,0,7,0,2,3,0,1,0,0,0
Campylobacter_ureolyticus_RIGS_9880.mat,4,0,0,0,5,1,0,4,2,0,0,0,2,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,26,4,22,5,2,3,2,0,22,0,3,1,4,1,0,1,0,0,0,0,0,3,0,5,0,0,0,1,0,3,14,1,0,0,1,1,0,2,2,0,2,0,0,0,0,0,0,1,2,1,1,0,7,0,0,1,0,0,0,0,0,0,2,0,2,0,2,0,34,19,0,1,1,0,0,2,0,7,0,2,3,0,1,0,0,0
Campylobacter_ureolyticus_UMB0112.mat,3,0,0,0,4,1,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,23,3,22,7,3,2,2,0,23,0,1,2,1,1,0,1,0,0,0,0,0,3,0,4,0,0,0,4,0,5,15,1,0,0,1,0,0,2,4,0,2,0,0,0,0,0,0,1,1,0,1,1,2,0,0,1,0,0,0,0,0,0,3,0,2,0,2,0,35,16,0,1,1,0,0,3,0,7,0,2,3,0,1,0,0,0
Candidatus_Dorea_massiliensis_AP6.mat,2,0,0,2,5,0,0,7,2,0,0,0,1,4,0,0,0,0,0,0,0,0,3,0,1,0,0,0,32,5,53,5,7,4,1,1,53,0,3,1,3,1,0,10,3,0,0,0,0,7,1,5,1,0,0,4,0,2,10,0,1,0,1,1,0,4,4,0,2,0,0,3,1,0,0,5,2,1,2,2,1,0,0,8,0,0,0,4,0,0,4,1,2,0,1,0,40,24,0,4,3,4,0,1,0,11,17,2,9,0,0,0,0,0
Candidatus_Nitrososphaera_gargensis_Ga9_2.mat,4,2,0,1,15,1,0,0,1,0,0,0,1,2,0,0,0,0,3,0,0,0,4,1,0,0,0,0,31,5,90,8,3,0,1,2,113,0,8,3,3,1,0,3,0,0,0,0,10,6,10,8,2,0,0,2,0,2,10,1,0,0,0,0,0,5,6,0,4,0,0,1,0,0,0,5,6,1,3,4,4,0,0,1,0,0,0,4,0,0,1,0,2,1,2,2,24,18,0,2,7,8,0,1,0,7,8,2,1,0,1,1,0,0
Candidatus_Pelagibacter_sp_IMCC9063.mat,5,1,0,1,5,1,0,5,1,0,0,0,0,3,0,0,0,1,3,0,3,0,3,0,0,0,0,0,59,3,38,7,2,1,1,0,37,0,7,3,4,5,0,2,0,0,1,0,2,5,0,5,1,0,0,2,2,2,17,0,0,0,0,1,0,5,1,0,9,0,0,1,0,0,0,4,4,2,2,0,3,0,0,2,0,0,1,1,0,0,3,0,2,1,2,0,67,25,0,1,2,1,1,4,0,14,15,1,7,0,1,0,0,1
Candidatus_Saccharimonas_aalborgensis.mat,1,1,0,3,2,0,0,0,1,0,0,0,0,0,0,0,1,0,2,0,0,0,3,1,3,0,0,0,11,3,4,2,4,2,1,0,16,0,0,1,2,5,0,0,0,0,0,0,0,1,0,2,1,0,0,4,0,1,12,0,0,0,1,0,0,3,2,0,2,0,0,1,0,0,0,3,2,0,3,1,2,0,1,3,0,0,0,1,0,0,1,0,3,0,4,0,22,10,0,4,1,1,0,3,0,4,3,0,4,0,0,0,0,1
Candidatus_Soleaferrea_massiliensis_AP7.mat,4,3,0,2,4,0,0,7,2,0,0,0,0,2,0,0,0,0,3,0,0,0,3,1,2,0,0,0,46,11,36,7,4,1,2,1,55,0,8,1,1,3,0,0,2,0,6,0,0,3,0,4,1,0,0,5,0,2,14,1,2,0,1,1,0,4,2,0,2,0,0,3,1,0,0,1,2,3,1,2,0,0,0,3,0,2,0,8,0,0,5,0,3,1,5,0,42,6,0,0,6,3,0,1,0,7,14,0,7,0,0,0,0,0
Capnocytophaga_granulosa_ATCC_51502.mat,4,0,0,2,9,2,0,2,1,0,0,1,10,2,0,0,1,0,3,0,0,0,3,2,1,1,0,3,50,7,12,5,5,4,0,2,50,0,1,1,1,2,0,4,2,0,0,0,0,11,0,4,2,0,0,2,0,1,9,1,1,0,1,0,0,7,6,0,3,0,0,3,0,0,0,1,0,1,0,2,1,0,0,1,0,0,2,3,0,0,5,2,1,0,5,0,59,24,0,1,2,16,0,2,0,19,1,0,3,0,0,2,0,0
Capnocytophaga_leadbetteri_DSM_22902.mat,4,0,0,2,1,0,0,2,0,0,0,1,0,1,0,0,0,0,4,0,1,0,3,0,1,1,0,0,25,5,17,4,1,0,2,0,44,0,4,3,1,2,0,3,2,0,0,0,0,2,0,2,0,0,0,0,0,0,4,1,1,0,2,0,0,6,4,0,4,0,0,1,0,0,0,2,3,0,0,1,0,0,0,1,0,0,3,5,0,0,3,0,4,1,4,0,35,21,0,5,1,4,0,2,0,10,3,0,6,0,0,2,0,0
Capnocytophaga_ochracea_DSM_7271.mat,4,0,0,2,7,1,0,2,1,0,0,1,0,3,0,0,1,0,3,0,0,0,4,1,1,0,0,0,47,5,24,4,3,3,0,3,53,0,6,2,1,2,0,13,0,0,0,0,0,12,1,5,1,0,0,0,0,2,6,0,1,0,0,0,0,6,7,0,4,0,0,1,0,0,0,1,2,1,3,0,1,0,0,2,0,0,2,8,0,0,6,4,5,1,6,0,63,51,0,2,2,15,0,2,0,14,0,0,1,0,2,1,0,0
Capnocytophaga_ochracea_F0287.mat,3,0,0,2,7,1,0,7,3,7,0,1,0,1,0,0,1,1,5,0,3,0,1,1,0,0,0,3,36,10,35,3,3,5,0,2,55,0,4,0,2,3,0,3,4,0,0,0,0,12,4,3,2,0,0,2,0,2,8,1,1,0,1,0,0,8,6,0,7,0,0,1,0,0,0,7,2,0,4,0,1,0,0,1,1,0,2,9,1,0,4,2,5,0,6,0,44,22,0,5,4,13,0,3,0,16,0,1,4,0,2,1,0,0
Capnocytophaga_ochracea_str_Holt_25.mat,3,0,0,0,7,1,0,8,2,3,0,1,0,3,0,0,1,1,4,0,1,0,1,1,0,0,0,4,27,10,35,3,3,5,2,2,53,0,4,3,2,2,0,11,1,0,0,0,0,10,4,3,2,0,0,0,0,2,7,1,1,0,1,1,0,9,8,0,8,0,0,1,0,0,0,5,3,1,3,0,0,0,0,2,1,0,2,7,1,0,5,2,5,0,6,0,31,25,0,5,4,10,0,3,0,9,0,1,3,0,0,1,0,0
Capnocytophaga_sp_CM59.mat,2,0,0,1,5,1,0,2,0,0,0,1,0,2,0,0,0,0,3,0,1,0,3,0,2,1,0,2,22,3,30,5,4,2,2,1,62,0,2,4,0,3,0,3,2,0,0,0,0,4,1,6,0,0,0,0,0,3,8,1,1,0,0,0,0,3,4,0,6,0,0,1,0,0,0,1,1,1,0,1,1,0,0,1,0,0,2,3,0,0,5,0,4,1,5,0,41,27,0,0,0,5,1,2,0,13,0,1,5,0,1,2,0,1
Capnocytophaga_sp_oral_taxon_326_str_F0382.mat,3,0,0,1,1,1,0,7,1,0,0,1,0,1,0,0,1,0,4,1,4,0,2,1,1,1,0,2,33,7,25,5,5,1,1,0,44,0,2,3,1,2,0,4,0,0,0,0,1,6,0,3,0,0,0,2,0,1,11,1,0,0,0,0,0,6,3,0,5,0,0,1,0,0,0,1,1,0,2,0,2,0,0,1,0,0,2,4,0,0,4,0,4,0,4,0,42,22,0,1,1,4,0,2,0,16,2,0,4,0,2,2,0,0
Capnocytophaga_sp_oral_taxon_329_str_F0087.mat,3,0,0,1,1,1,0,2,0,2,0,1,0,2,0,0,2,0,4,1,1,0,2,1,2,1,0,5,34,5,26,6,2,2,0,0,41,0,1,4,0,4,0,4,2,0,0,0,0,6,0,4,0,0,0,2,0,0,8,1,0,0,1,0,0,7,2,0,3,0,0,3,0,0,0,4,1,0,0,3,1,0,0,4,0,0,2,4,0,0,3,2,4,0,4,0,48,32,0,1,0,3,0,2,0,11,4,0,4,0,1,2,0,0
Capnocytophaga_sp_oral_taxon_332_str_F0381.mat,4,0,0,2,3,1,0,2,0,0,0,1,0,1,0,0,1,0,3,0,4,0,2,1,2,1,0,2,36,8,20,4,5,1,1,0,40,0,2,2,0,2,3,3,2,0,0,0,1,8,1,3,1,0,0,2,2,1,9,2,1,0,0,0,0,6,4,0,4,0,0,1,0,0,0,2,2,2,1,0,2,0,0,2,0,0,2,4,0,0,5,0,4,0,4,0,46,27,0,1,1,3,0,4,0,16,3,0,6,0,1,2,0,0
Capnocytophaga_sp_oral_taxon_335_str_F0486.mat,2,0,0,1,5,1,0,7,0,0,0,1,0,1,0,0,1,0,3,0,1,0,2,1,2,0,0,3,33,5,27,6,5,1,0,0,44,0,4,1,1,3,0,4,2,0,0,0,1,4,0,2,0,0,0,2,0,2,11,1,0,0,0,0,0,6,3,0,4,0,0,1,0,0,0,1,0,0,1,2,2,0,0,2,0,0,2,2,0,0,5,3,4,0,4,0,47,28,0,2,1,3,0,2,0,13,1,0,4,0,1,1,0,0
Capnocytophaga_sp_oral_taxon_336_str_F0502.mat,3,0,0,4,2,1,0,2,0,0,0,1,0,1,0,0,1,0,6,0,1,0,2,1,2,0,0,2,30,5,28,5,5,3,1,0,55,0,2,2,1,4,0,4,2,0,0,0,1,6,0,4,0,0,0,3,0,2,6,2,1,0,0,0,1,7,3,0,4,0,0,1,0,0,0,2,1,0,2,1,2,0,0,1,0,0,2,2,0,0,4,3,3,0,4,0,41,23,0,2,0,4,0,2,0,14,0,0,4,0,1,1,0,0
Capnocytophaga_sp_oral_taxon_338_str_F0234.mat,2,0,0,1,3,1,0,2,0,0,0,1,0,2,0,0,1,0,2,0,1,0,2,0,1,1,0,3,38,2,22,5,5,2,2,0,55,0,3,2,0,3,0,4,0,0,0,0,0,6,0,2,0,0,0,0,0,2,10,0,1,0,0,0,0,5,4,0,4,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,2,0,0,4,0,4,1,4,0,54,39,0,4,0,3,0,3,0,10,3,1,3,0,1,2,0,1
Capnocytophaga_sp_oral_taxon_412_str_F0487.mat,3,0,0,3,1,1,0,7,0,0,0,1,0,2,0,0,2,0,4,0,1,0,2,0,1,0,0,2,30,5,25,4,4,3,0,0,45,0,2,0,0,3,0,3,2,0,0,0,0,7,0,2,0,0,0,4,0,1,10,1,1,0,0,0,0,5,2,0,5,0,0,1,0,0,0,1,1,0,1,2,3,0,0,2,0,0,2,3,0,0,4,0,3,0,5,0,46,26,0,2,1,3,0,3,0,14,1,0,4,0,0,1,0,0
Capnocytophaga_sputigena_ATCC_33612.mat,3,0,0,1,5,2,0,7,2,0,0,1,0,1,0,0,1,0,4,0,0,0,4,1,1,1,0,3,37,4,28,3,4,4,1,2,61,0,4,1,1,2,0,4,0,0,0,0,0,12,1,3,1,0,0,0,0,0,7,0,1,0,0,0,0,8,6,0,4,0,0,1,0,0,0,2,0,0,3,0,1,0,0,1,0,0,2,4,0,1,5,2,1,0,6,0,57,59,0,1,1,10,0,2,0,13,1,0,1,0,0,2,0,0
Cardiobacterium_hominis_612_ETAR_1001_5485_127101.mat,4,0,0,3,2,0,0,4,1,2,0,0,3,1,0,0,0,0,3,0,1,0,4,0,2,1,0,0,29,5,14,2,7,4,0,0,36,0,2,4,4,1,0,7,3,0,2,0,1,4,1,3,0,0,0,0,0,2,12,1,2,0,2,0,0,4,4,0,4,0,0,1,0,0,0,2,5,0,1,0,3,0,0,3,0,0,1,4,0,0,3,0,1,1,5,0,53,19,0,0,3,2,0,4,0,7,14,0,5,0,1,1,0,0
Cardiobacterium_valvarum_F0432.mat,4,0,0,1,2,0,0,6,0,0,0,1,0,3,0,0,0,0,3,0,1,0,4,1,1,0,0,2,24,2,19,3,5,2,0,1,35,0,1,3,3,1,1,7,3,0,2,0,1,6,0,4,2,0,0,2,0,2,15,0,0,0,1,0,0,4,5,0,5,0,0,1,0,0,0,1,2,0,4,0,2,0,0,1,0,0,1,2,0,0,2,1,1,0,3,0,39,28,0,0,1,4,0,1,0,7,15,0,5,0,1,1,0,0
Carnobacterium_maltaromaticum_ATCC_35586.mat,4,1,0,3,5,0,0,6,1,2,0,1,0,2,0,0,0,0,2,0,0,0,2,1,1,0,0,0,35,7,41,9,7,3,1,0,53,0,6,1,2,5,0,3,3,0,2,0,0,2,1,3,3,1,0,3,0,4,9,2,0,0,2,0,0,5,5,0,4,0,0,4,0,0,0,6,5,1,0,1,0,0,0,5,0,0,0,3,0,0,1,0,5,1,4,0,44,37,0,0,3,10,0,2,0,8,0,0,8,0,1,1,0,0
Carnobacterium_maltaromaticum_DSM_20342.mat,4,1,0,4,3,0,0,7,0,0,0,1,0,3,0,0,0,0,2,0,0,0,2,1,1,0,0,0,39,8,38,8,8,3,1,0,52,0,5,1,3,5,0,12,3,0,2,0,0,2,0,2,3,1,0,4,0,2,9,3,0,0,2,0,0,5,3,0,4,0,0,4,0,0,0,6,2,1,0,0,0,0,0,6,0,0,0,7,0,0,2,0,5,1,4,0,46,19,0,0,2,12,0,3,0,6,0,0,8,0,1,1,0,0
Carnobacterium_maltaromaticum_DSM_20722.mat,3,1,0,2,4,0,0,6,1,0,0,1,0,3,0,0,0,0,2,0,0,0,2,1,2,0,0,0,44,8,39,7,6,5,2,0,53,0,5,1,2,5,0,3,5,0,2,0,0,2,0,3,3,1,0,4,0,3,8,2,0,0,2,0,0,5,3,0,4,0,0,3,0,0,0,6,1,1,0,1,1,0,0,6,0,0,0,3,0,0,1,0,5,1,5,0,48,15,0,0,5,11,0,2,0,7,0,0,8,0,1,1,0,0
Carnobacterium_maltaromaticum_LMA28.mat,4,1,0,4,2,0,0,6,0,2,0,1,0,2,0,0,0,0,2,0,0,0,2,1,1,0,0,1,41,7,40,7,7,6,2,0,53,0,7,2,2,5,0,10,5,0,3,0,0,2,1,3,3,1,0,4,0,3,8,2,0,0,2,0,0,4,3,0,5,0,0,5,0,0,0,5,2,1,1,1,1,0,0,5,0,0,0,6,0,0,1,0,5,1,4,0,49,29,0,0,3,8,0,3,0,8,0,0,9,0,1,1,0,0
Catabacter_hongkongensis_HKU16.mat,3,0,0,1,9,1,0,5,2,0,0,0,3,5,0,0,0,1,2,0,0,0,3,1,1,0,0,0,48,5,46,5,8,3,1,1,51,0,8,3,2,1,0,0,6,0,8,0,0,2,5,6,2,0,0,4,0,3,13,0,1,0,1,1,0,6,5,0,2,0,0,0,0,0,0,5,0,1,2,1,2,0,0,3,0,0,1,9,0,0,2,0,3,1,1,0,54,40,0,2,1,3,0,5,0,11,15,0,3,0,0,0,0,2
Catenibacterium_mitsuokai_DSM_15897.mat,5,0,0,2,3,1,0,5,0,2,0,0,1,2,0,0,0,0,4,0,3,0,3,1,2,0,0,2,43,9,50,8,3,1,1,0,48,0,4,1,6,6,0,2,3,0,1,0,0,3,0,3,1,0,0,6,0,3,13,0,1,0,0,1,1,5,4,0,2,0,0,1,0,0,0,5,2,1,3,0,2,0,0,3,0,0,1,7,0,0,4,3,2,1,3,0,44,17,0,3,0,3,0,3,0,18,4,0,6,0,0,0,0,1
Catenibacterium_mitsuokai_ERR1022284.mat,3,0,0,2,9,0,0,5,1,0,0,0,1,4,0,0,0,0,1,0,0,0,2,0,0,0,0,0,38,5,23,1,8,1,2,1,39,0,0,0,4,5,0,0,3,0,6,0,1,4,0,6,1,0,0,0,0,0,7,0,1,0,0,1,0,6,8,0,1,0,0,3,0,0,0,3,2,1,1,0,1,0,0,1,0,0,0,2,0,0,4,0,2,0,3,0,47,22,0,0,2,0,0,1,0,6,19,1,3,0,1,0,0,1
